clientnum,customer_age,dependent_count,gender,income_category,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_revolving_bal,total_trans_amt,avg_open_to_buy,total_trans_ct,avg_utilization_ratio,status,card_category,education_level,marital_status
716371308,40,2,M,$40K - $60K,36,6,6,4947.0,0,4497,4947.0,84,0.0,Existing Customer,Blue,Unknown,Single
718518858,50,3,F,$40K - $60K,39,4,3,1844.0,1388,5056,456.0,81,0.753,Existing Customer,Blue,Graduate,Married
712579983,40,2,F,Unknown,30,5,2,1438.3,0,2258,1438.3,59,0.0,Existing Customer,Blue,Graduate,Single
716511483,46,2,M,Less than $40K,39,3,3,4752.0,1400,3404,3352.0,54,0.295,Existing Customer,Blue,Graduate,Married
716761308,37,4,F,Less than $40K,36,3,3,2286.0,0,5199,2286.0,83,0.0,Existing Customer,Blue,Unknown,Single
710547783,57,2,F,$40K - $60K,36,3,4,4784.0,1629,4912,3155.0,82,0.341,Existing Customer,Blue,Post-Graduate,Single
772118583,43,1,F,Less than $40K,32,6,2,2667.0,1590,4596,1077.0,85,0.596,Existing Customer,Blue,Uneducated,Married
712154883,54,2,F,Less than $40K,48,3,2,2473.0,1745,4823,728.0,72,0.706,Existing Customer,Blue,College,Married
793842558,39,3,F,Less than $40K,33,6,4,2001.0,1430,4509,571.0,69,0.715,Existing Customer,Blue,Doctorate,Married
792695808,41,4,M,$120K +,35,5,4,18232.0,1140,4775,17092.0,84,0.063,Existing Customer,Blue,High School,Married
798047583,45,4,F,Unknown,39,6,3,1438.3,0,4596,1438.3,71,0.0,Existing Customer,Blue,Uneducated,Married
719453283,45,2,F,Less than $40K,36,3,4,2918.0,1597,4454,1321.0,76,0.547,Existing Customer,Blue,Uneducated,Married
717637908,36,2,F,Less than $40K,23,4,3,1924.0,971,4951,953.0,96,0.505,Existing Customer,Blue,College,Unknown
708303108,50,2,F,Less than $40K,42,5,3,1770.0,1706,4940,64.0,94,0.964,Existing Customer,Blue,Graduate,Married
788876208,42,2,F,Less than $40K,27,5,3,2265.0,0,3826,2265.0,71,0.0,Existing Customer,Blue,Graduate,Single
772069683,59,0,M,$60K - $80K,48,3,1,3868.0,1384,4716,2484.0,79,0.358,Existing Customer,Blue,High School,Married
805453908,33,1,M,$40K - $60K,28,6,1,2507.0,1592,4355,915.0,79,0.635,Existing Customer,Blue,High School,Divorced
780897858,38,2,F,Less than $40K,20,4,3,2420.0,676,3770,1744.0,76,0.279,Existing Customer,Blue,High School,Single
717346833,44,3,F,Less than $40K,33,3,2,1621.0,0,3764,1621.0,76,0.0,Existing Customer,Blue,Graduate,Married
718555308,59,1,M,$40K - $60K,51,3,4,3808.0,713,4845,3095.0,88,0.187,Existing Customer,Blue,Unknown,Single
709208808,50,1,F,Less than $40K,36,5,2,2178.0,1731,4275,447.0,71,0.795,Existing Customer,Blue,Uneducated,Married
818901708,41,4,F,Unknown,36,3,1,1438.3,0,4539,1438.3,90,0.0,Existing Customer,Blue,College,Divorced
713247408,51,3,F,Less than $40K,36,3,1,1750.0,813,4333,937.0,68,0.465,Existing Customer,Blue,Uneducated,Unknown
715617333,36,2,F,Less than $40K,26,3,3,1438.3,0,4957,1438.3,88,0.0,Existing Customer,Blue,Graduate,Married
714230808,36,4,F,Less than $40K,36,6,4,2466.0,1750,5005,716.0,76,0.71,Existing Customer,Blue,College,Married
715866033,37,2,F,Less than $40K,36,5,2,2535.0,1352,3840,1183.0,72,0.533,Existing Customer,Blue,High School,Single
718065333,39,4,F,$40K - $60K,29,4,4,2385.0,1971,3711,414.0,81,0.826,Existing Customer,Blue,Graduate,Married
710756133,40,3,F,Less than $40K,31,5,6,1811.0,821,4290,990.0,73,0.453,Existing Customer,Blue,Unknown,Married
713873658,45,4,M,$120K +,37,4,3,2701.0,1986,4767,715.0,76,0.735,Existing Customer,Blue,High School,Single
771499233,46,4,F,Less than $40K,34,6,1,5387.0,1133,4374,4254.0,76,0.21,Existing Customer,Blue,High School,Married
790108908,44,2,M,$80K - $120K,37,5,1,34058.0,0,4043,34058.0,57,0.0,Existing Customer,Blue,Post-Graduate,Married
797389758,42,2,F,$40K - $60K,36,6,2,16290.0,0,4232,16290.0,79,0.0,Existing Customer,Silver,Graduate,Married
827100333,49,3,F,Less than $40K,45,3,3,1438.3,726,5208,712.3,93,0.505,Existing Customer,Blue,High School,Married
711647808,55,3,F,Less than $40K,36,4,1,2069.0,1028,4414,1041.0,82,0.497,Existing Customer,Blue,Graduate,Single
720553158,39,1,F,Less than $40K,31,5,2,3390.0,2222,5001,1168.0,82,0.655,Existing Customer,Blue,Graduate,Single
717924933,48,2,F,Unknown,37,3,4,3745.0,1291,4956,2454.0,88,0.345,Existing Customer,Blue,Post-Graduate,Divorced
802856508,42,2,M,$80K - $120K,36,6,3,26690.0,0,4363,26690.0,76,0.0,Existing Customer,Blue,Graduate,Single
712673283,36,4,F,Less than $40K,26,3,2,1438.3,0,4886,1438.3,85,0.0,Existing Customer,Blue,Unknown,Single
778356408,51,3,F,$40K - $60K,31,6,2,2768.0,1329,4275,1439.0,78,0.48,Existing Customer,Blue,College,Divorced
716791908,43,1,M,$80K - $120K,23,5,2,14566.0,1045,4480,13521.0,77,0.072,Existing Customer,Blue,College,Married
757761033,35,3,F,$40K - $60K,28,5,6,3250.0,1560,4673,1690.0,73,0.48,Existing Customer,Blue,Graduate,Single
758186433,37,1,F,Less than $40K,30,3,2,2353.0,1095,5038,1258.0,84,0.465,Existing Customer,Blue,Uneducated,Single
786546783,59,0,F,$40K - $60K,53,3,2,1438.3,0,4457,1438.3,79,0.0,Existing Customer,Blue,College,Married
789634983,59,1,M,$40K - $60K,53,5,1,4188.0,2200,4911,1988.0,86,0.525,Existing Customer,Blue,Graduate,Married
715880283,57,1,M,$120K +,47,4,4,9272.0,982,4649,8290.0,89,0.106,Existing Customer,Blue,High School,Single
719990358,36,3,F,Less than $40K,28,3,1,1967.0,0,4620,1967.0,77,0.0,Existing Customer,Blue,High School,Married
715130808,45,3,M,$60K - $80K,34,5,1,34516.0,1664,4912,32852.0,80,0.048,Existing Customer,Silver,Graduate,Single
713818158,50,1,M,$80K - $120K,41,5,4,5068.0,991,5173,4077.0,64,0.196,Existing Customer,Blue,Doctorate,Single
709728183,46,3,F,Less than $40K,39,3,2,1438.3,0,4370,1438.3,79,0.0,Existing Customer,Blue,College,Married
715797783,55,1,F,$40K - $60K,47,3,2,2697.0,1863,4615,834.0,81,0.691,Existing Customer,Blue,Uneducated,Divorced
710879283,51,1,M,Less than $40K,41,3,4,1438.3,0,4312,1438.3,81,0.0,Existing Customer,Blue,High School,Married
715995933,46,0,M,$120K +,36,6,2,2692.0,1631,4619,1061.0,83,0.606,Existing Customer,Blue,Graduate,Single
713567958,54,3,F,Less than $40K,36,4,4,2957.0,1408,4280,1549.0,82,0.476,Existing Customer,Blue,College,Single
779118708,50,2,F,Less than $40K,32,4,3,1438.3,0,4598,1438.3,78,0.0,Existing Customer,Blue,Unknown,Single
721484283,51,3,F,Less than $40K,36,4,2,3007.0,2517,4985,490.0,84,0.837,Existing Customer,Blue,High School,Married
708817608,41,3,F,Unknown,24,3,1,3427.0,1419,4218,2008.0,74,0.414,Existing Customer,Blue,High School,Married
789231858,59,1,M,$60K - $80K,48,5,3,1438.3,642,5177,796.3,79,0.446,Existing Customer,Blue,Unknown,Married
788661408,47,3,F,Less than $40K,33,4,5,2990.0,890,4757,2100.0,79,0.298,Existing Customer,Blue,Uneducated,Married
789925833,50,2,F,Unknown,41,3,1,8159.0,2277,4402,5882.0,64,0.279,Existing Customer,Blue,High School,Married
709296558,53,2,M,$120K +,36,3,2,18551.0,1434,5364,17117.0,90,0.077,Existing Customer,Blue,Graduate,Single
780180033,31,0,F,Less than $40K,20,5,1,1438.3,0,4397,1438.3,86,0.0,Existing Customer,Blue,Graduate,Married
771527508,60,2,M,$60K - $80K,48,3,4,10886.0,1145,3488,9741.0,66,0.105,Existing Customer,Blue,Graduate,Single
709614333,59,0,F,Unknown,36,4,3,10457.0,2148,4649,8309.0,74,0.205,Existing Customer,Blue,High School,Single
767005683,60,0,M,$40K - $60K,46,6,2,1781.0,1551,3527,230.0,66,0.871,Existing Customer,Blue,Unknown,Single
718686558,50,2,M,$120K +,43,3,2,34516.0,1156,3974,33360.0,65,0.033,Existing Customer,Blue,Unknown,Married
715655283,42,3,F,Less than $40K,33,6,3,2363.0,1495,4420,868.0,65,0.633,Existing Customer,Blue,Graduate,Married
819631158,54,4,F,Less than $40K,49,3,3,2802.0,2219,5924,583.0,88,0.792,Existing Customer,Blue,Post-Graduate,Married
710866758,42,4,F,Less than $40K,31,5,1,1640.0,888,4074,752.0,73,0.541,Existing Customer,Blue,High School,Married
771332283,50,4,M,$80K - $120K,38,5,1,4601.0,2517,5056,2084.0,80,0.547,Existing Customer,Blue,Graduate,Married
771408483,48,5,M,$60K - $80K,36,4,1,4100.0,1956,3584,2144.0,61,0.477,Existing Customer,Blue,Unknown,Unknown
811912608,52,3,F,$40K - $60K,47,3,2,2741.0,1639,5077,1102.0,87,0.598,Existing Customer,Blue,Graduate,Married
768638208,50,2,F,Less than $40K,44,3,1,3386.0,2517,4890,869.0,65,0.743,Existing Customer,Blue,Uneducated,Married
708869283,50,4,M,$80K - $120K,41,6,3,23209.0,1308,3530,21901.0,71,0.056,Existing Customer,Blue,High School,Married
720892833,50,3,F,$40K - $60K,39,5,3,12610.0,1123,4199,11487.0,67,0.089,Existing Customer,Blue,Graduate,Married
709762008,48,4,F,Less than $40K,38,5,1,2090.0,793,4619,1297.0,78,0.379,Existing Customer,Blue,High School,Married
708600033,46,2,M,$40K - $60K,39,4,3,1610.0,0,4958,1610.0,87,0.0,Existing Customer,Blue,Graduate,Married
711717258,54,3,F,$40K - $60K,39,3,4,4036.0,1329,5315,2707.0,82,0.329,Existing Customer,Blue,Graduate,Single
713993208,37,3,F,Less than $40K,36,3,5,1438.3,0,4314,1438.3,82,0.0,Existing Customer,Blue,Doctorate,Married
717855933,38,2,F,$40K - $60K,27,3,2,1776.0,1586,4350,190.0,71,0.893,Existing Customer,Blue,High School,Married
713436183,42,3,F,$40K - $60K,29,4,3,5640.0,0,4739,5640.0,80,0.0,Existing Customer,Blue,High School,Married
778360608,42,1,F,Less than $40K,22,5,3,2403.0,1105,4186,1298.0,77,0.46,Existing Customer,Blue,College,Divorced
710914158,45,4,F,Less than $40K,36,5,1,3349.0,2517,4405,832.0,55,0.752,Existing Customer,Blue,College,Married
752648883,49,2,F,Less than $40K,41,6,3,2018.0,1366,4842,652.0,69,0.677,Existing Customer,Blue,College,Single
715771608,41,3,M,$120K +,36,3,3,34516.0,1453,4147,33063.0,76,0.042,Existing Customer,Silver,Graduate,Married
719061933,44,4,F,Unknown,34,6,4,2105.0,0,4190,2105.0,67,0.0,Existing Customer,Blue,Graduate,Married
792345258,46,2,F,Unknown,40,5,2,20080.0,0,4620,20080.0,70,0.0,Existing Customer,Blue,Uneducated,Divorced
711765708,39,1,F,Less than $40K,36,3,4,6690.0,1912,3875,4778.0,60,0.286,Existing Customer,Blue,Graduate,Unknown
783393633,46,3,M,$80K - $120K,37,6,4,1530.0,0,4256,1530.0,78,0.0,Existing Customer,Blue,Graduate,Unknown
779667408,58,1,M,$80K - $120K,41,4,2,2915.0,1494,4235,1421.0,73,0.513,Existing Customer,Blue,Post-Graduate,Single
805461783,47,3,F,Less than $40K,42,3,4,1438.3,0,4735,1438.3,87,0.0,Existing Customer,Blue,Graduate,Divorced
771433608,54,4,M,$80K - $120K,42,5,2,11742.0,0,4053,11742.0,70,0.0,Existing Customer,Blue,Uneducated,Single
825811158,51,2,F,Less than $40K,47,5,2,3069.0,2517,4512,552.0,83,0.82,Existing Customer,Blue,High School,Single
715252383,58,2,F,Unknown,36,5,4,34516.0,1864,3595,32652.0,52,0.054,Existing Customer,Gold,High School,Divorced
809092458,36,4,F,$40K - $60K,31,5,2,2517.0,1336,5211,1181.0,83,0.531,Existing Customer,Blue,Uneducated,Married
713706258,52,1,F,Less than $40K,43,6,2,1438.3,773,4890,665.3,63,0.537,Existing Customer,Blue,Unknown,Single
714693708,45,3,F,$40K - $60K,36,3,3,2216.0,1992,4103,224.0,77,0.899,Existing Customer,Blue,Graduate,Married
721072908,51,0,M,$60K - $80K,36,6,2,3232.0,1346,5102,1886.0,69,0.416,Existing Customer,Blue,Doctorate,Single
716675358,54,1,F,Less than $40K,41,5,2,3478.0,941,4607,2537.0,83,0.271,Existing Customer,Blue,College,Single
708128733,50,3,F,Unknown,36,5,4,1814.0,0,5014,1814.0,99,0.0,Existing Customer,Blue,Post-Graduate,Single
711392508,37,2,F,Less than $40K,25,4,2,1438.3,0,4513,1438.3,75,0.0,Existing Customer,Blue,Graduate,Married
771420708,42,4,F,Less than $40K,30,3,2,1446.0,621,4860,825.0,68,0.429,Existing Customer,Blue,Unknown,Single
721207908,47,5,F,Less than $40K,37,5,2,1493.0,0,4655,1493.0,95,0.0,Existing Customer,Blue,High School,Single
715798608,45,4,F,$40K - $60K,34,4,4,4244.0,1066,4016,3178.0,89,0.251,Existing Customer,Blue,Graduate,Married
716758008,40,5,M,$40K - $60K,20,5,2,2984.0,1879,4813,1105.0,83,0.63,Existing Customer,Blue,High School,Single
714847983,48,3,M,$80K - $120K,36,3,4,2713.0,2201,4220,512.0,79,0.811,Existing Customer,Blue,Unknown,Single
716975583,42,2,F,$40K - $60K,34,4,4,2471.0,1658,4406,813.0,62,0.671,Existing Customer,Blue,Unknown,Single
804434058,47,1,M,$60K - $80K,42,6,4,27437.0,0,4660,27437.0,79,0.0,Existing Customer,Silver,College,Married
714293358,54,4,F,Less than $40K,46,3,2,4166.0,989,4584,3177.0,70,0.237,Existing Customer,Blue,College,Single
710989008,38,1,M,$40K - $60K,27,5,6,13100.0,1436,3201,11664.0,78,0.11,Existing Customer,Blue,Graduate,Unknown
711459483,43,3,F,Less than $40K,36,6,2,2242.0,0,4845,2242.0,66,0.0,Existing Customer,Blue,High School,Unknown
719256483,41,4,F,$40K - $60K,30,5,3,4432.0,1335,4144,3097.0,79,0.301,Existing Customer,Blue,High School,Single
717211608,45,3,F,Less than $40K,34,6,4,4975.0,1221,4776,3754.0,68,0.245,Existing Customer,Blue,Unknown,Single
717125958,49,3,F,Less than $40K,38,6,5,2652.0,1581,4747,1071.0,80,0.596,Existing Customer,Blue,Unknown,Married
779261433,54,2,F,Less than $40K,36,3,1,2043.0,1597,3553,446.0,61,0.782,Existing Customer,Blue,Graduate,Single
715593783,52,1,M,$80K - $120K,36,4,2,14858.0,1594,4286,13264.0,72,0.107,Existing Customer,Blue,Unknown,Married
770858283,40,4,F,$40K - $60K,27,5,2,2822.0,2182,5371,640.0,93,0.773,Existing Customer,Blue,High School,Married
718570158,54,4,F,Less than $40K,44,3,3,2901.0,2517,4731,384.0,83,0.868,Existing Customer,Blue,College,Single
711039633,52,4,F,Less than $40K,36,5,3,1594.0,0,4653,1594.0,65,0.0,Existing Customer,Blue,Post-Graduate,Married
714074808,58,0,F,Less than $40K,36,3,3,2241.0,1670,4653,571.0,75,0.745,Existing Customer,Blue,High School,Married
710439483,51,2,F,Less than $40K,39,3,4,2581.0,1722,4431,859.0,79,0.667,Existing Customer,Blue,Graduate,Single
717516333,40,2,M,$120K +,33,6,4,14713.0,905,4125,13808.0,82,0.062,Existing Customer,Blue,Graduate,Married
716414958,39,3,F,Unknown,36,3,3,2366.0,1927,3659,439.0,66,0.814,Existing Customer,Blue,High School,Single
796326483,42,3,M,$80K - $120K,36,5,4,1681.0,0,5416,1681.0,82,0.0,Existing Customer,Blue,High School,Married
714146208,40,4,F,Less than $40K,32,6,1,2594.0,2159,3872,435.0,71,0.832,Existing Customer,Blue,Unknown,Single
779166783,41,4,F,$40K - $60K,31,5,1,2128.0,1383,3968,745.0,81,0.65,Existing Customer,Blue,Unknown,Single
720818658,50,1,F,Less than $40K,38,3,3,1438.3,0,4594,1438.3,86,0.0,Existing Customer,Blue,Uneducated,Married
718657083,46,3,M,$60K - $80K,36,4,3,4696.0,0,4828,4696.0,62,0.0,Existing Customer,Blue,High School,Married
718187508,53,2,F,Unknown,36,3,4,2592.0,1364,4208,1228.0,68,0.526,Existing Customer,Blue,Unknown,Married
802455633,56,1,F,Less than $40K,50,4,4,1698.0,0,4371,1698.0,74,0.0,Existing Customer,Blue,Unknown,Single
714493983,57,2,F,$40K - $60K,47,5,2,4682.0,1010,4322,3672.0,83,0.216,Existing Customer,Blue,Graduate,Married
780664758,56,2,F,$40K - $60K,44,6,1,4439.0,1513,4532,2926.0,95,0.341,Existing Customer,Blue,Uneducated,Married
718466883,34,1,F,Less than $40K,25,6,1,2689.0,1618,4237,1071.0,79,0.602,Existing Customer,Blue,Uneducated,Single
771338658,46,2,M,$80K - $120K,30,6,3,11670.0,915,4277,10755.0,89,0.078,Existing Customer,Blue,High School,Married
709052883,47,4,F,$40K - $60K,36,3,1,1596.0,0,5678,1596.0,81,0.0,Existing Customer,Blue,High School,Single
716157408,53,0,M,$60K - $80K,46,4,4,1590.0,0,4229,1590.0,73,0.0,Existing Customer,Blue,High School,Married
713305233,55,2,M,$80K - $120K,46,5,5,4994.0,0,4802,4994.0,81,0.0,Existing Customer,Blue,Graduate,Single
713000058,51,3,F,$40K - $60K,44,4,2,16406.0,0,4075,16406.0,75,0.0,Existing Customer,Silver,Graduate,Married
714909858,52,2,F,Less than $40K,36,6,3,2451.0,1733,5283,718.0,90,0.707,Existing Customer,Blue,Unknown,Married
804371733,40,2,M,$80K - $120K,29,5,2,9109.0,1347,3991,7762.0,84,0.148,Existing Customer,Blue,Uneducated,Married
772846383,45,1,F,Less than $40K,36,3,4,2632.0,1480,4787,1152.0,89,0.562,Existing Customer,Blue,Unknown,Single
719887008,38,3,F,Less than $40K,36,5,4,1757.0,1352,4121,405.0,81,0.769,Existing Customer,Blue,Graduate,Married
773342808,46,1,F,Less than $40K,40,6,4,2711.0,1793,5084,918.0,79,0.661,Existing Customer,Blue,Unknown,Single
708375858,47,4,F,Less than $40K,36,5,4,2776.0,1341,4318,1435.0,68,0.483,Existing Customer,Blue,High School,Divorced
789417708,44,2,F,$40K - $60K,35,3,2,1438.3,1091,4988,347.3,90,0.759,Existing Customer,Blue,Uneducated,Married
718034058,40,4,M,$60K - $80K,36,3,2,8529.0,901,4252,7628.0,68,0.106,Existing Customer,Blue,Graduate,Single
778919583,49,0,F,Less than $40K,30,3,2,1604.0,1112,4253,492.0,68,0.693,Existing Customer,Blue,Graduate,Married
713850783,56,1,F,Unknown,36,6,2,4263.0,0,4876,4263.0,70,0.0,Existing Customer,Blue,College,Married
814785108,45,1,F,Less than $40K,40,5,3,2493.0,1655,4473,838.0,76,0.664,Existing Customer,Blue,Graduate,Married
809378133,43,3,F,Less than $40K,38,6,1,1521.0,0,4880,1521.0,79,0.0,Existing Customer,Blue,Uneducated,Single
779658408,48,2,M,$40K - $60K,31,6,3,3261.0,1730,4242,1531.0,65,0.531,Existing Customer,Blue,Graduate,Single
717954333,39,2,F,Less than $40K,25,4,2,1781.0,935,5093,846.0,77,0.525,Existing Customer,Blue,Unknown,Single
737052258,62,1,F,Less than $40K,55,6,1,5284.0,2517,4525,2767.0,63,0.476,Existing Customer,Blue,Unknown,Single
715047333,57,1,F,Unknown,36,5,2,1734.0,980,4313,754.0,92,0.565,Existing Customer,Blue,High School,Married
714390858,48,5,F,Unknown,36,4,2,7645.0,931,5016,6714.0,73,0.122,Existing Customer,Blue,Unknown,Single
717107808,48,1,F,$40K - $60K,39,6,4,1438.3,1218,4600,220.3,76,0.847,Existing Customer,Blue,Uneducated,Unknown
713564208,34,1,F,Less than $40K,23,4,1,2207.0,1527,4159,680.0,64,0.692,Existing Customer,Blue,Graduate,Unknown
720357483,46,1,F,Less than $40K,23,5,2,1723.0,1010,4112,713.0,82,0.586,Existing Customer,Blue,College,Married
803339583,49,2,F,Less than $40K,44,4,4,1644.0,0,4898,1644.0,82,0.0,Existing Customer,Blue,Post-Graduate,Married
710157108,42,3,F,$40K - $60K,33,6,2,3376.0,1661,4629,1715.0,75,0.492,Existing Customer,Blue,Graduate,Single
721483158,47,3,M,$60K - $80K,29,4,3,7298.0,0,4512,7298.0,72,0.0,Existing Customer,Blue,Graduate,Married
710436108,41,4,M,$40K - $60K,29,5,4,3600.0,746,4184,2854.0,61,0.207,Existing Customer,Blue,High School,Unknown
779870883,45,4,F,$40K - $60K,29,3,2,4595.0,1781,3746,2814.0,68,0.388,Existing Customer,Blue,High School,Single
817188408,57,0,M,$80K - $120K,39,4,4,2795.0,1832,4679,963.0,67,0.655,Existing Customer,Blue,Uneducated,Divorced
719723658,49,2,F,Less than $40K,39,6,1,1768.0,0,4628,1768.0,90,0.0,Existing Customer,Blue,Uneducated,Single
806189658,50,2,F,Less than $40K,45,4,2,1780.0,893,4630,887.0,73,0.502,Existing Customer,Blue,Uneducated,Single
789070233,51,3,F,Less than $40K,39,5,4,2987.0,1764,4339,1223.0,72,0.591,Existing Customer,Blue,Graduate,Divorced
712013808,44,4,F,Unknown,24,6,3,2717.0,1720,4196,997.0,71,0.633,Existing Customer,Blue,Uneducated,Single
708602283,40,4,F,Unknown,36,3,3,2887.0,0,3941,2887.0,82,0.0,Existing Customer,Blue,Uneducated,Married
809452383,37,2,F,Less than $40K,32,6,1,1438.3,0,4733,1438.3,89,0.0,Existing Customer,Blue,Graduate,Married
714413283,46,3,M,$80K - $120K,40,6,1,10879.0,860,4629,10019.0,69,0.079,Existing Customer,Blue,Unknown,Married
712407783,39,1,F,Less than $40K,28,5,3,1809.0,1181,4452,628.0,83,0.653,Existing Customer,Blue,Graduate,Single
717878883,45,3,F,Less than $40K,36,3,4,1438.3,0,4463,1438.3,71,0.0,Existing Customer,Blue,Unknown,Single
753208833,43,5,F,$40K - $60K,36,5,3,2311.0,1320,3967,991.0,71,0.571,Existing Customer,Blue,Uneducated,Married
721241583,48,3,F,Less than $40K,43,5,3,2109.0,1205,2935,904.0,60,0.571,Existing Customer,Blue,Graduate,Married
713695158,51,4,F,Less than $40K,40,5,4,1562.0,1057,5019,505.0,78,0.677,Existing Customer,Blue,Uneducated,Divorced
823878408,39,4,M,$80K - $120K,35,6,2,2981.0,757,4824,2224.0,76,0.254,Existing Customer,Blue,Graduate,Married
779533983,47,2,M,$80K - $120K,31,3,1,5295.0,723,4412,4572.0,90,0.137,Existing Customer,Blue,College,Divorced
714037308,54,2,M,$60K - $80K,50,3,1,2210.0,1002,4798,1208.0,86,0.453,Existing Customer,Blue,High School,Married
715581633,53,3,F,$40K - $60K,45,4,3,1972.0,0,5085,1972.0,73,0.0,Existing Customer,Blue,Unknown,Married
795684783,48,4,M,$60K - $80K,42,5,4,2384.0,1596,3149,788.0,59,0.669,Existing Customer,Blue,High School,Single
718645308,35,4,M,Less than $40K,36,3,3,2311.0,1222,4730,1089.0,89,0.529,Existing Customer,Blue,College,Married
717870108,46,4,F,$40K - $60K,37,6,4,1912.0,1172,4841,740.0,81,0.613,Existing Customer,Blue,Unknown,Unknown
815515158,49,2,F,$40K - $60K,44,6,1,2147.0,1402,4240,745.0,69,0.653,Existing Customer,Blue,Unknown,Single
715058433,43,4,F,Less than $40K,36,5,3,3006.0,879,5125,2127.0,87,0.292,Existing Customer,Blue,Uneducated,Married
794771208,52,3,M,$80K - $120K,46,5,1,2735.0,1942,3724,793.0,66,0.71,Existing Customer,Blue,Unknown,Single
720180633,50,2,M,$120K +,36,3,2,3390.0,2385,4128,1005.0,73,0.704,Existing Customer,Blue,College,Married
778933983,55,0,F,Unknown,39,4,3,11249.0,2012,3882,9237.0,55,0.179,Existing Customer,Blue,Uneducated,Unknown
717960033,52,1,F,Less than $40K,44,6,3,2484.0,1495,4084,989.0,86,0.602,Existing Customer,Blue,Graduate,Single
825368658,40,4,F,Less than $40K,36,5,5,2932.0,1664,4795,1268.0,82,0.568,Existing Customer,Blue,High School,Single
721154208,60,1,F,Less than $40K,36,3,4,2882.0,2081,4933,801.0,103,0.722,Existing Customer,Blue,Unknown,Married
718572408,45,5,F,Less than $40K,36,5,2,2658.0,694,4774,1964.0,92,0.261,Existing Customer,Blue,Post-Graduate,Unknown
749571633,44,2,F,Unknown,37,4,3,5589.0,1336,4262,4253.0,75,0.239,Existing Customer,Blue,College,Unknown
713914683,44,1,F,$40K - $60K,36,3,4,1484.0,885,4819,599.0,74,0.596,Existing Customer,Blue,Graduate,Single
713301633,57,3,F,Unknown,36,5,1,1678.0,1162,4402,516.0,87,0.692,Existing Customer,Blue,Doctorate,Single
711494208,52,2,M,Less than $40K,36,3,3,2846.0,1606,5092,1240.0,86,0.564,Existing Customer,Blue,Unknown,Married
713906508,42,3,F,Less than $40K,36,6,3,2837.0,834,3892,2003.0,69,0.294,Existing Customer,Blue,Unknown,Single
708768258,51,4,F,Less than $40K,43,6,1,2066.0,1077,4678,989.0,91,0.521,Existing Customer,Blue,Doctorate,Married
719538183,47,1,M,$60K - $80K,36,4,4,20789.0,0,4105,20789.0,67,0.0,Existing Customer,Blue,High School,Married
718957083,48,1,F,Less than $40K,35,5,2,1449.0,0,4797,1449.0,88,0.0,Existing Customer,Blue,Graduate,Single
779403558,56,0,F,Less than $40K,45,5,1,1737.0,0,4611,1737.0,73,0.0,Existing Customer,Blue,Unknown,Married
788994783,48,3,F,Less than $40K,35,3,4,1815.0,557,4519,1258.0,76,0.307,Existing Customer,Blue,Graduate,Single
803380383,46,5,F,Less than $40K,40,3,3,1592.0,925,4615,667.0,90,0.581,Existing Customer,Blue,Graduate,Divorced
716766033,40,4,F,Less than $40K,31,5,2,1768.0,1242,4439,526.0,65,0.702,Existing Customer,Blue,Unknown,Single
757300008,44,2,F,Unknown,37,4,3,8128.0,2344,4251,5784.0,80,0.288,Existing Customer,Blue,Graduate,Single
810986883,45,0,F,Unknown,40,5,4,2557.0,1898,4808,659.0,83,0.742,Existing Customer,Blue,High School,Single
819200133,44,3,M,$60K - $80K,39,5,4,2991.0,642,4646,2349.0,62,0.215,Existing Customer,Blue,Graduate,Unknown
714488433,45,2,M,$80K - $120K,36,5,2,19099.0,2517,4837,16582.0,77,0.132,Existing Customer,Blue,Unknown,Married
714267858,44,2,F,Unknown,37,6,2,4559.0,1680,4934,2879.0,76,0.369,Existing Customer,Blue,High School,Single
827062158,58,2,M,$80K - $120K,54,6,3,22981.0,1696,4192,21285.0,66,0.074,Existing Customer,Blue,High School,Single
710669733,38,1,F,$40K - $60K,36,4,2,2358.0,1965,4922,393.0,80,0.833,Existing Customer,Blue,Graduate,Single
716498883,48,4,M,$80K - $120K,36,6,4,22067.0,685,3577,21382.0,64,0.031,Existing Customer,Blue,Graduate,Single
780529908,43,3,F,Less than $40K,30,3,3,2023.0,1331,5098,692.0,79,0.658,Existing Customer,Blue,College,Single
714028083,36,1,F,Unknown,31,6,1,2222.0,0,4095,2222.0,65,0.0,Existing Customer,Blue,Unknown,Single
714572208,59,2,M,$60K - $80K,36,6,3,1438.3,788,4297,650.3,65,0.548,Existing Customer,Blue,Graduate,Single
721409358,36,1,F,Less than $40K,21,3,2,1937.0,733,4547,1204.0,73,0.378,Existing Customer,Blue,Uneducated,Single
809311758,40,3,M,$60K - $80K,35,6,3,25219.0,1503,4429,23716.0,87,0.06,Existing Customer,Silver,Unknown,Single
789087858,60,0,F,$40K - $60K,48,4,2,3361.0,2473,4589,888.0,69,0.736,Existing Customer,Blue,Graduate,Married
711264033,47,3,M,$40K - $60K,36,4,2,4786.0,1516,4973,3270.0,74,0.317,Existing Customer,Blue,Doctorate,Divorced
770180808,37,4,F,Unknown,31,3,3,1438.3,0,5001,1438.3,91,0.0,Existing Customer,Blue,Graduate,Single
